Date,Susceptible,Exposed,Infected,Recovered,Deaths
2020-01-22,83992949.0,4199647.45,0,0,0
2020-01-23,83992949.0,4199647.45,0,0,0
2020-01-24,83992949.0,4199647.45,0,0,0
2020-01-25,83992949.0,4199647.45,0,0,0
2020-01-26,83992949.0,4199647.45,0,0,0
2020-01-27,83992949.0,4199647.45,0,0,0
2020-01-28,83992949.0,4199647.45,0,0,0
2020-01-29,83992949.0,4199647.45,0,0,0
2020-01-30,83992949.0,4199647.45,0,0,0
2020-01-31,83992949.0,4199647.45,0,0,0
2020-02-01,83992949.0,4199647.45,0,0,0
2020-02-02,83992949.0,4199647.45,0,0,0
2020-02-03,83992949.0,4199647.45,0,0,0
2020-02-04,83992949.0,4199647.45,0,0,0
2020-02-05,83992949.0,4199647.45,0,0,0
2020-02-06,83992949.0,4199647.45,0,0,0
2020-02-07,83992949.0,4199647.45,0,0,0
2020-02-08,83992949.0,4199647.45,0,0,0
2020-02-09,83992949.0,4199647.45,0,0,0
2020-02-10,83992949.0,4199647.45,0,0,0
2020-02-11,83992949.0,4199647.45,0,0,0
2020-02-12,83992949.0,4199647.45,0,0,0
2020-02-13,83992949.0,4199647.45,0,0,0
2020-02-14,83992949.0,4199647.45,0,0,0
2020-02-15,83992949.0,4199647.45,0,0,0
2020-02-16,83992949.0,4199647.45,0,0,0
2020-02-17,83992949.0,4199647.45,0,0,0
2020-02-18,83992949.0,4199647.45,0,0,0
2020-02-19,83992947.0,4199647.350000001,0,0,2
2020-02-20,83992944.0,4199647.2,3,0,2
2020-02-21,83992931.0,4199646.55,14,0,4
2020-02-22,83992921.0,4199646.05,23,0,5
2020-02-23,83992906.0,4199645.3,35,0,8
2020-02-24,83992888.0,4199644.4,49,0,12
2020-02-25,83992854.0,4199642.7,79,0,16
2020-02-26,83992810.0,4199640.5,71,49,19
2020-02-27,83992704.0,4199635.2,170,49,26
2020-02-28,83992561.0,4199628.05,281,73,34
2020-02-29,83992356.0,4199617.8,427,123,43
2020-03-01,83991971.0,4199598.55,749,175,54
2020-03-02,83991448.0,4199572.4,1144,291,66
2020-03-03,83990613.0,4199530.65,1968,291,77
2020-03-04,83990027.0,4199501.350000001,2278,552,92
2020-03-05,83989436.0,4199471.8,2667,739,107
2020-03-06,83988202.0,4199410.100000001,3710,913,124
2020-03-07,83987126.0,4199356.3,4009,1669,145
2020-03-08,83986383.0,4199319.15,4238,2134,194
2020-03-09,83985788.0,4199289.4,4530,2394,237
2020-03-10,83984907.0,4199245.350000001,5020,2731,291
2020-03-11,83983949.0,4199197.45,5687,2959,354
2020-03-12,83982874.0,4199143.7,6687,2959,429
2020-03-13,83981585.0,4199079.25,7891,2959,514
2020-03-14,83980220.0,4199011.0,9159,2959,611
2020-03-15,83979011.0,4198950.55,8624,4590,724
2020-03-16,83977958.0,4198897.9,9548,4590,853
2020-03-17,83976780.0,4198839.0,9792,5389,988
2020-03-18,83975588.0,4198779.4,10837,5389,1135
2020-03-19,83974542.0,4198727.100000001,11413,5710,1284
2020-03-20,83973305.0,4198665.25,11466,6745,1433
2020-03-21,83972339.0,4198616.95,11419,7635,1556
2020-03-22,83971311.0,4198565.55,12022,7931,1685
2020-03-23,83969900.0,4198495.0,13306,7931,1812
2020-03-24,83968138.0,4198406.9,13964,8913,1934
2020-03-25,83965932.0,4198296.600000001,15315,9625,2077
2020-03-26,83963543.0,4198177.15,16715,10457,2234
2020-03-27,83960617.0,4198030.850000001,18821,11133,2378
2020-03-28,83957541.0,4197877.05,21212,11679,2517
2020-03-29,83954640.0,4197732.0,23278,12391,2640
2020-03-30,83951454.0,4197572.7,24827,13911,2757
2020-03-31,83948344.0,4197417.2,27051,14656,2898
2020-04-01,83945356.0,4197267.8,29084,15473,3036
2020-04-02,83942481.0,4197124.05,30597,16711,3160
2020-04-03,83939766.0,4196988.3,31954,17935,3294
2020-04-04,83937206.0,4196860.3,32555,19736,3452
2020-04-05,83934723.0,4196736.15,34887,19736,3603
2020-04-06,83932449.0,4196622.45,32525,24236,3739
2020-04-07,83930360.0,4196518.0,31678,27039,3872
2020-04-08,83928363.0,4196418.15,30781,29812,3993
2020-04-09,83926729.0,4196336.45,29801,32309,4110
2020-04-10,83924757.0,4196237.850000001,28495,35465,4232
2020-04-11,83922920.0,4196146.0,23725,41947,4357
2020-04-12,83921263.0,4196063.15,23318,43894,4474
2020-04-13,83919646.0,4195982.3,22735,45983,4585
2020-04-14,83918072.0,4195903.600000001,22065,48129,4683
2020-04-15,83916560.0,4195828.0,21679,49933,4777
2020-04-16,83914954.0,4195747.7,20897,52229,4869
2020-04-17,83913455.0,4195672.75,20472,54064,4958
2020-04-18,83912081.0,4195604.05,19850,55987,5031
2020-04-19,83910738.0,4195536.9,20070,57023,5118
2020-04-20,83909444.0,4195472.2,19023,59273,5209
2020-04-21,83908147.0,4195407.350000001,18540,60965,5297
2020-04-22,83906953.0,4195347.65,17492,63113,5391
2020-04-23,83905923.0,4195296.15,16702,64843,5481
2020-04-24,83904755.0,4195237.75,16021,66599,5574
2020-04-25,83903621.0,4195181.05,15485,68193,5650
2020-04-26,83902468.0,4195123.4,15114,69657,5710
2020-04-27,83901477.0,4195073.850000001,14733,70933,5806
2020-04-28,83900365.0,4195018.25,14268,72439,5877
2020-04-29,83899292.0,4194964.600000001,13909,73791,5957
2020-04-30,83898309.0,4194915.45,13509,75103,6028
2020-05-01,83897303.0,4194865.15,13237,76318,6091
2020-05-02,83896501.0,4194825.05,12942,77350,6156
2020-05-03,83895525.0,4194776.25,12799,78422,6203
2020-05-04,83894302.0,4194715.100000001,12991,79379,6277
2020-05-05,83892979.0,4194648.95,13155,80475,6340
2020-05-06,83891299.0,4194564.95,13645,81587,6418
2020-05-07,83889814.0,4194490.7,13905,82744,6486
2020-05-08,83888258.0,4194412.9,14313,83837,6541
2020-05-09,83886729.0,4194336.45,14567,85064,6589
2020-05-10,83885346.0,4194267.3000000003,14820,86143,6640
2020-05-11,83883663.0,4194183.1500000004,15179,87422,6685
2020-05-12,83882182.0,4194109.1,15677,88357,6733
2020-05-13,83880224.0,4194011.2,16514,89428,6783
2020-05-14,83878416.0,4193920.8000000003,17140,90539,6854
2020-05-15,83876314.0,4193815.7,17897,91836,6902
2020-05-16,83874557.0,4193727.85,18308,93147,6937
2020-05-17,83872751.0,4193637.5500000003,18746,94464,6988
2020-05-18,83870457.0,4193522.85,19774,95661,7057
2020-05-19,83868346.0,4193417.3000000003,20311,97173,7119
2020-05-20,83866000.0,4193300.0,20958,98808,7183
2020-05-21,83863608.0,4193180.4000000004,21528,100564,7249
2020-05-22,83861297.0,4193064.85,22076,102276,7300
2020-05-23,83859428.0,4192971.4000000004,22090,104072,7359
2020-05-24,83857248.0,4192862.4000000004,22483,105801,7417
2020-05-25,83855225.0,4192761.25,22560,107713,7451
2020-05-26,83853438.0,4192671.9000000004,22566,109437,7508
2020-05-27,83851358.0,4192567.9000000004,22851,111176,7564
2020-05-28,83849100.0,4192455.0,23234,112988,7627
2020-05-29,83846281.0,4192314.0500000003,24060,114931,7677
2020-05-30,83843999.0,4192199.95,24389,116827,7734
2020-05-31,83841483.0,4192074.1500000004,24821,118848,7797
2020-06-01,83838504.0,4191925.2,25563,121004,7878
2020-06-02,83835387.0,4191769.35,26543,123077,7942
2020-06-03,83832253.0,4191612.6500000004,27478,125206,8012
2020-06-04,83828679.0,4191433.95,28714,127485,8071
2020-06-05,83825793.0,4191289.6500000004,29281,129741,8134
2020-06-06,83823524.0,4191176.2,29178,132038,8209
2020-06-07,83821160.0,4191058.0,29159,134349,8281
2020-06-08,83819117.0,4190955.85,29121,136360,8351
2020-06-09,83817022.0,4190851.1,29045,138457,8425
2020-06-10,83815011.0,4190750.5500000003,28842,140590,8506
2020-06-11,83812793.0,4190639.6500000004,28909,142663,8584
2020-06-12,83810424.0,4190521.2,29217,144649,8659
2020-06-13,83807994.0,4190399.7,29477,146748,8730
2020-06-14,83805522.0,4190276.1,29916,148674,8837
2020-06-15,83803073.0,4190153.6500000004,30336,150590,8950
2020-06-16,83800510.0,4190025.5,30699,152675,9065
2020-06-17,83797898.0,4189894.9000000004,31054,154812,9185
2020-06-18,83795302.0,4189765.1,31384,156991,9272
2020-06-19,83792687.0,4189634.35,31678,159192,9392
2020-06-20,83790365.0,4189518.25,31693,161384,9507
2020-06-21,83787997.0,4189399.85,31738,163591,9623
2020-06-22,83785424.0,4189271.2,31356,166427,9742
2020-06-23,83782979.0,4189148.95,30947,169160,9863
2020-06-24,83780448.0,4189022.4000000004,30409,172096,9996
2020-06-25,83777853.0,4188892.6500000004,29863,175103,10130
2020-06-26,83775225.0,4188761.25,29633,177852,10239
2020-06-27,83772769.0,4188638.45,29155,180661,10364
2020-06-28,83770280.0,4188514.0,28851,183310,10508
2020-06-29,83767744.0,4188387.2,28355,186180,10670
2020-06-30,83765287.0,4188264.35,28087,188758,10817
2020-07-01,83762738.0,4188136.9000000004,27766,191487,10958
2020-07-02,83760086.0,4188004.3000000003,27659,194098,11106
2020-07-03,83757520.0,4187876.0,27723,196446,11260
2020-07-04,83755071.0,4187753.5500000003,27521,198949,11408
2020-07-05,83752511.0,4187625.5500000003,27537,201330,11571
2020-07-06,83749898.0,4187494.9000000004,27237,204083,11731
2020-07-07,83747261.0,4187363.0500000003,26757,207000,11931
2020-07-08,83744570.0,4187228.5,26832,209463,12084
2020-07-09,83742491.0,4187124.5500000003,25977,212176,12305
2020-07-10,83740229.0,4187011.45,25258,215015,12447
2020-07-11,83737832.0,4186891.6,24816,217666,12635
2020-07-12,83735646.0,4186782.3000000003,24481,219993,12829
2020-07-13,83733297.0,4186664.85,24081,222539,13032
2020-07-14,83730776.0,4186538.8000000003,23692,225270,13211
2020-07-15,83728388.0,4186419.4000000004,23590,227561,13410
2020-07-16,83725888.0,4186294.4000000004,22845,230608,13608
2020-07-17,83723509.0,4186175.45,22776,232873,13791
2020-07-18,83721343.0,4186067.1500000004,22327,235300,13979
2020-07-19,83719161.0,4185958.0500000003,21812,237788,14188
2020-07-20,83716747.0,4185837.35,21710,240087,14405
2020-07-21,83714122.0,4185706.1,21842,242351,14634
2020-07-22,83711536.0,4185576.8000000003,21720,244840,14853
2020-07-23,83708915.0,4185445.75,21730,247230,15074
2020-07-24,83706426.0,4185321.3000000003,22022,249212,15289
2020-07-25,83704110.0,4185205.5,22036,251319,15484
2020-07-26,83701777.0,4185088.85,22259,253213,15700
2020-07-27,83699343.0,4184967.1500000004,22550,255144,15912
2020-07-28,83696676.0,4184833.8000000003,23107,257019,16147
2020-07-29,83694040.0,4184702.0,23450,259116,16343
2020-07-30,83691419.0,4184570.95,23761,261200,16569
2020-07-31,83688745.0,4184437.25,23919,263519,16766
2020-08-01,83686197.0,4184309.85,23940,265830,16982
2020-08-02,83683512.0,4184175.6,24145,268102,17190
2020-08-03,83680914.0,4184045.7,24402,270228,17405
2020-08-04,83678163.0,4183908.1500000004,24634,272535,17617
2020-08-05,83675466.0,4183773.3000000003,24749,274932,17802
2020-08-06,83672832.0,4183641.6,24678,277463,17976
2020-08-07,83670382.0,4183519.1,24711,279724,18132
2020-08-08,83668257.0,4183412.85,24306,282122,18264
2020-08-09,83666237.0,4183311.85,23914,284371,18427
2020-08-10,83664105.0,4183205.25,23586,286642,18616
2020-08-11,83661760.0,4183088.0,23769,288620,18800
2020-08-12,83659250.0,4182962.5,24467,290244,18988
2020-08-13,83656625.0,4182831.25,25104,292058,19162
2020-08-14,83654124.0,4182706.2,25683,293811,19331
2020-08-15,83651879.0,4182593.95,25948,295630,19492
2020-08-16,83649746.0,4182487.3000000003,26078,297486,19639
2020-08-17,83647499.0,4182374.95,26489,299157,19804
2020-08-18,83645114.0,4182255.7,26982,300881,19972
2020-08-19,83642670.0,4182133.5,27626,302528,20125
2020-08-20,83640391.0,4182019.5500000003,28058,304236,20264
2020-08-21,83638185.0,4181909.25,28522,305866,20376
2020-08-22,83636157.0,4181807.85,28588,307702,20502
2020-08-23,83634044.0,4181702.2,28798,309464,20643
2020-08-24,83631799.0,4181589.95,29009,311365,20776
2020-08-25,83629586.0,4181479.3000000003,29404,313058,20901
2020-08-26,83627343.0,4181367.1500000004,29716,314870,21020
2020-08-27,83625153.0,4181257.6500000004,30021,316638,21137
2020-08-28,83623038.0,4181151.9000000004,30392,318270,21249
2020-08-29,83621133.0,4181056.6500000004,30610,319847,21359
2020-08-30,83619379.0,4180968.95,30687,321421,21462
2020-08-31,83617737.0,4180886.85,30408,323233,21571
2020-09-01,83616055.0,4180802.75,30098,325124,21672
2020-09-02,83614197.0,4180709.85,30154,326801,21797
2020-09-03,83612203.0,4180610.1500000004,30225,328595,21926
2020-09-04,83610177.0,4180508.85,30420,330308,22044
2020-09-05,83608283.0,4180414.1500000004,30381,332131,22154
2020-09-06,83606291.0,4180314.5500000003,30465,333900,22293
2020-09-07,83604139.0,4180206.95,30828,335572,22410
2020-09-08,83601837.0,4180091.85,31156,337414,22542
2020-09-09,83599524.0,4179976.2,31645,339111,22669
2020-09-10,83597461.0,4179873.0500000003,31848,340842,22798
2020-09-11,83595148.0,4179757.4000000004,32349,342539,22913
2020-09-12,83593009.0,4179650.45,32395,344516,23029
2020-09-13,83590920.0,4179546.0,32630,346242,23157
2020-09-14,83588301.0,4179415.0500000003,33322,348013,23313
2020-09-15,83585596.0,4179279.8000000003,33916,349984,23453
2020-09-16,83582615.0,4179130.75,34683,352019,23632
2020-09-17,83579800.0,4178990.0,35493,353848,23808
2020-09-18,83576751.0,4178837.5500000003,36741,355505,23952
2020-09-19,83573906.0,4178695.3000000003,37293,357632,24118
2020-09-20,83570809.0,4178540.45,38269,359570,24301
2020-09-21,83567468.0,4178373.4000000004,39480,361523,24478
2020-09-22,83563756.0,4178187.8000000003,40800,363737,24656
2020-09-23,83560151.0,4178007.5500000003,42112,365846,24840
2020-09-24,83556630.0,4177831.5,43475,367829,25015
2020-09-25,83553067.0,4177653.35,44818,369842,25222
2020-09-26,83549863.0,4177493.1500000004,45641,372051,25394
2020-09-27,83546501.0,4177325.0500000003,46689,374170,25589
2020-09-28,83542989.0,4177149.45,47650,376531,25779
2020-09-29,83539312.0,4176965.6,48924,378727,25986
2020-09-30,83535730.0,4176786.5,50094,380956,26169
2020-10-01,83531905.0,4176595.25,51296,383368,26380
2020-10-02,83528353.0,4176417.6500000004,52765,385264,26567
2020-10-03,83524830.0,4176241.5,53698,387675,26746
2020-10-04,83521177.0,4176058.85,54849,389966,26957
2020-10-05,83517275.0,4175863.75,56189,392293,27192
2020-10-06,83513124.0,4175656.2,57606,394800,27419
2020-10-07,83509105.0,4175455.25,59077,397109,27658
2020-10-08,83504713.0,4175235.6500000004,61048,399300,27888
2020-10-09,83500571.0,4175028.5500000003,62901,401379,28098
2020-10-10,83496696.0,4174834.8000000003,64010,403950,28293
2020-10-11,83492874.0,4174643.7,65142,406389,28544
2020-10-12,83488668.0,4174433.4000000004,66344,409121,28816
2020-10-13,83484560.0,4174228.0,67479,411840,29070
2020-10-14,83479730.0,4173986.5,69039,414831,29349
2020-10-15,83475114.0,4173755.7,70176,418054,29605
2020-10-16,83470562.0,4173528.1,71607,420910,29870
2020-10-17,83466459.0,4173322.95,72446,423921,30123
2020-10-18,83462569.0,4173128.45,72605,427400,30375
2020-10-19,83458318.0,4172915.9000000004,72559,431360,30712
2020-10-20,83453279.0,4172663.95,73960,434676,31034
2020-10-21,83447663.0,4172383.1500000004,75231,438709,31346
2020-10-22,83442192.0,4172109.6,76433,442674,31650
2020-10-23,83436058.0,4171802.9000000004,78221,446685,31985
2020-10-24,83430244.0,4171512.2,79494,450891,32320
2020-10-25,83424053.0,4171202.6500000004,81226,455054,32616
2020-10-26,83418093.0,4170904.6500000004,82653,459250,32953
2020-10-27,83411125.0,4170556.25,84914,463611,33299
2020-10-28,83404301.0,4170215.0500000003,87017,467917,33714
2020-10-29,83396008.0,4169800.4000000004,90230,472598,34113
2020-10-30,83387997.0,4169399.85,93174,477300,34478
2020-10-31,83380177.0,4169008.85,95978,481930,34864
2020-11-01,83372458.0,4168622.9000000004,98502,486691,35298
2020-11-02,83364169.0,4168208.45,101795,491247,35738
2020-11-03,83355237.0,4167761.85,106079,495473,36160
2020-11-04,83346785.0,4167339.25,109185,500400,36579
2020-11-05,83338013.0,4166900.6500000004,112664,505287,36985
2020-11-06,83329149.0,4166457.45,116439,509952,37409
2020-11-07,83319699.0,4165984.95,120265,515153,37832
2020-11-08,83310463.0,4165523.1500000004,123866,520329,38291
2020-11-09,83300000.0,4165000.0,128559,525641,38749
2020-11-10,83289661.0,4164483.0500000003,133392,530694,39202
2020-11-11,83277881.0,4163894.0500000003,139299,536105,39664
2020-11-12,83266364.0,4163318.2,144898,541566,40121
2020-11-13,83254627.0,4162731.35,151098,546642,40582
2020-11-14,83243424.0,4162171.2,155744,552747,41034
2020-11-15,83230881.0,4161544.0500000003,161757,558818,41493
2020-11-16,83217828.0,4160891.4000000004,168443,564699,41979
2020-11-17,83204476.0,4160223.8000000003,175238,570774,42461
2020-11-18,83191055.0,4159552.75,181970,576983,42941
2020-11-19,83177832.0,4158891.6,187996,583704,43417
2020-11-20,83164572.0,4158228.6,195456,589025,43896
2020-11-21,83151641.0,4157582.0500000003,200845,596136,44327
2020-11-22,83138588.0,4156929.4000000004,206114,603445,44802
2020-11-23,83126128.0,4156306.4000000004,211160,610406,45255
2020-11-24,83112407.0,4155620.35,217089,617715,45738
2020-11-25,83098564.0,4154928.2,222572,625606,46207
2020-11-26,83084603.0,4154230.1500000004,228382,633275,46689
2020-11-27,83070552.0,4153527.6,235237,640065,47095
2020-11-28,83057150.0,4152857.5,239482,648831,47486
2020-11-29,83044200.0,4152210.0,242583,658292,47874
2020-11-30,83030879.0,4151543.95,245673,668151,48246
2020-12-01,83016998.0,4150849.9000000004,249360,677963,48628
2020-12-02,83003377.0,4150168.85,252528,688054,48990
2020-12-03,82989455.0,4149472.75,254831,699315,49348
2020-12-04,82976114.0,4148805.7,259034,708106,49695
2020-12-05,82963963.0,4148198.1500000004,259262,719708,50016
2020-12-06,82952402.0,4147620.1,259439,730798,50310
2020-12-07,82941575.0,4147078.75,257825,742955,50594
2020-12-08,82930552.0,4146527.6,257256,754224,50917
2020-12-09,82920329.0,4146016.45,255769,765639,51212
2020-12-10,82909926.0,4145496.3000000003,253360,778167,51496
2020-12-11,82900542.0,4145027.1,252827,787853,51727
2020-12-12,82892131.0,4144606.5500000003,248016,800853,51949
2020-12-13,82884680.0,4144234.0,243803,812270,52196
2020-12-14,82877179.0,4143858.95,240092,823231,52447
2020-12-15,82869475.0,4143473.75,237528,833276,52670
2020-12-16,82861872.0,4143093.6,233764,844430,52883
2020-12-17,82854419.0,4142720.95,228922,856513,53095
2020-12-18,82847298.0,4142364.9000000004,226904,865474,53273
2020-12-19,82840877.0,4142043.85,222681,875943,53448
2020-12-20,82834565.0,4141728.25,219705,885054,53625
2020-12-21,82828414.0,4141420.7,216353,894366,53816
2020-12-22,82822206.0,4141110.3000000003,212742,903998,54003
2020-12-23,82815945.0,4140797.25,208654,914194,54156
2020-12-24,82809767.0,4140488.35,204189,924685,54308
2020-12-25,82803746.0,4140187.3000000003,201027,933736,54440
2020-12-26,82797986.0,4139899.3000000003,197841,942548,54574
2020-12-27,82792484.0,4139624.2,193912,951860,54693
2020-12-28,82786576.0,4139328.8000000003,190808,960751,54814
2020-12-29,82780468.0,4139023.4000000004,188127,969408,54946
2020-12-30,82774196.0,4138709.8000000003,184944,978714,55095
2020-12-31,82767807.0,4138390.35,181086,988833,55223
2021-01-01,82761520.0,4138076.0,180522,995570,55337
2021-01-02,82755475.0,4137773.75,177710,1004326,55438
2021-01-03,82749515.0,4137475.75,174876,1013018,55540
2021-01-04,82743442.0,4137172.1,173120,1020737,55650
2021-01-05,82737329.0,4136866.45,170844,1029028,55748
2021-01-06,82731046.0,4136552.3000000003,165552,1040521,55830
2021-01-07,82724686.0,4136234.3000000003,161777,1050553,55933
2021-01-08,82718435.0,4135921.75,159842,1058654,56018
2021-01-09,82712511.0,4135625.5500000003,156872,1067466,56100
2021-01-10,82706543.0,4135327.1500000004,155348,1074887,56171
2021-01-11,82700335.0,4135016.75,154616,1081736,56262
2021-01-12,82693927.0,4134696.35,154197,1088465,56360
2021-01-13,82687610.0,4134380.5,154494,1094388,56457
2021-01-14,82681139.0,4134056.95,153673,1101599,56538
2021-01-15,82674654.0,4133732.7,154663,1107011,56621
2021-01-16,82668554.0,4133427.7,154454,1113224,56717
2021-01-17,82662538.0,4133126.9000000004,154471,1119137,56803
2021-01-18,82656732.0,4132836.6,153832,1125499,56886
2021-01-19,82650815.0,4132540.75,153278,1131883,56973
2021-01-20,82644633.0,4132231.6500000004,153447,1137812,57057
2021-01-21,82638429.0,4131921.45,152821,1144549,57150
2021-01-22,82632097.0,4131604.85,151951,1151676,57225
2021-01-23,82625917.0,4131295.85,151263,1158475,57294
2021-01-24,82619972.0,4130998.6,150800,1164794,57383
2021-01-25,82613663.0,4130683.1500000004,150735,1171070,57481
2021-01-26,82607243.0,4130362.1500000004,150779,1177367,57560
2021-01-27,82600635.0,4130031.75,151200,1183463,57651
2021-01-28,82594108.0,4129705.4000000004,151130,1189975,57736
2021-01-29,82587535.0,4129376.75,151233,1196374,57807
2021-01-30,82581218.0,4129060.9000000004,150949,1202893,57889
2021-01-31,82574950.0,4128747.5,149989,1210051,57959
2021-02-01,82568353.0,4128417.6500000004,150253,1216305,58038
2021-02-02,82561533.0,4128076.6500000004,150109,1223197,58110
2021-02-03,82554663.0,4127733.1500000004,150706,1229391,58189
2021-02-04,82547623.0,4127381.1500000004,151489,1235581,58256
2021-02-05,82540569.0,4127028.45,152724,1241320,58336
2021-02-06,82533579.0,4126678.95,153584,1247374,58412
2021-02-07,82526514.0,4126325.7,154412,1253554,58469
2021-02-08,82519193.0,4125959.6500000004,155175,1260045,58536
2021-02-09,82511553.0,4125577.6500000004,156253,1266518,58625
2021-02-10,82503968.0,4125198.4000000004,158008,1272287,58686
2021-02-11,82496494.0,4124824.7,158847,1278857,58751
2021-02-12,82489196.0,4124459.8000000003,159930,1285014,58809
2021-02-13,82482076.0,4124103.8000000003,160264,1291726,58883
2021-02-14,82474686.0,4123734.3000000003,161295,1298023,58945
2021-02-15,82466926.0,4123346.3000000003,162665,1304330,59028
2021-02-16,82458915.0,4122945.75,164096,1310821,59117
2021-02-17,82450873.0,4122543.6500000004,165280,1317612,59184
2021-02-18,82442807.0,4122140.35,166647,1324231,59264
2021-02-19,82434790.0,4121739.5,167656,1331162,59341
2021-02-20,82426868.0,4121343.4000000004,168795,1337877,59409
2021-02-21,82418937.0,4120946.85,169738,1344791,59483
2021-02-22,82410674.0,4120533.7,171313,1351390,59572
2021-02-23,82402344.0,4120117.2,172401,1358541,59663
2021-02-24,82394074.0,4119703.7,173886,1365253,59736
2021-02-25,82385868.0,4119293.4000000004,174943,1372308,59830
2021-02-26,82377765.0,4118888.25,175363,1379922,59899
2021-02-27,82369790.0,4118489.5,176645,1386534,59980
2021-02-28,82361780.0,4118089.0,177971,1393125,60073
